currentTime,totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalPartition,usedPartition,freePartition,percentagePartition(%),total_IO_read,total_IO_write
2024-01-11 23:56:09.151976,0.0,16698425344,14222422016,2169982976,14.8,77746176,2081615872,2147479552,2147479552,0,0.0,108240035840,79908605952,22785880064,77.8,1912642560,242758656
2024-01-11 23:57:09.210384,0.0,16698425344,14227046400,2165325824,14.8,77824000,2081689600,2147479552,2147479552,0,0.0,108240035840,79908655104,22785830912,77.8,1912642560,243135488
2024-01-11 23:58:09.270364,0.0,16698425344,14227779584,2164576256,14.8,77881344,2081734656,2147479552,2147479552,0,0.0,108240035840,79908696064,22785789952,77.8,1912642560,243418112
2024-01-11 23:59:09.330354,0.0,16698425344,14222311424,2170093568,14.8,77946880,2081763328,2147479552,2147479552,0,0.0,108240035840,79908720640,22785765376,77.8,1912642560,243729408
2024-01-12 00:00:09.390443,0.0,16698425344,14230855680,2161569792,14.8,78004224,2081771520,2147479552,2147479552,0,0.0,108240035840,79908745216,22785740800,77.8,1912642560,243971072
2024-01-12 00:01:09.450459,0.0,16698425344,14237016064,2155261952,14.7,78163968,2085249024,2147479552,2147479552,0,0.0,108240035840,79908765696,22785720320,77.8,1915452416,248361984
2024-01-12 00:02:09.510357,0.0,16698425344,14232969216,2159308800,14.8,78229504,2085265408,2147479552,2147479552,0,0.0,108240035840,79908814848,22785671168,77.8,1915452416,248738816
2024-01-12 00:03:09.570384,0.0,16698425344,14238228480,2154024960,14.7,78303232,2085330944,2147479552,2147479552,0,0.0,108240035840,79908843520,22785642496,77.8,1915452416,249086976
2024-01-12 00:04:09.630469,0.0,16698425344,14223429632,2168840192,14.8,78368768,2085347328,2147479552,2147479552,0,0.0,108240035840,79908876288,22785609728,77.8,1915452416,249324544
2024-01-12 00:05:09.690361,0.0,16698425344,14223503360,2168737792,14.8,78434304,2085376000,2147479552,2147479552,0,0.0,108240035840,79908913152,22785572864,77.8,1915452416,249582592
2024-01-12 00:06:09.750463,0.0,16698425344,14223409152,2168852480,14.8,78499840,2085412864,2147479552,2147479552,0,0.0,108240035840,79908941824,22785544192,77.8,1915452416,249906176
2024-01-12 00:07:09.810357,0.0,16698425344,14227910656,2164379648,14.8,78581760,2085445632,2147479552,2147479552,0,0.0,108240035840,79908978688,22785507328,77.8,1915452416,250262528
2024-01-12 00:08:09.870358,0.0,16698425344,14222983168,2169266176,14.8,78647296,2085507072,2147479552,2147479552,0,0.0,108240035840,79909015552,22785470464,77.8,1915452416,250590208
2024-01-12 00:09:09.931857,0.0,16698425344,14227697664,2164568064,14.8,78712832,2085535744,2147479552,2147479552,0,0.0,108240035840,79909044224,22785441792,77.8,1915452416,250860544
2024-01-12 00:10:09.938402,0.0,16698425344,14081798144,2310475776,15.7,78778368,2085572608,2147479552,2147479552,0,0.0,108240035840,79909072896,22785413120,77.8,1915452416,251114496
2024-01-12 00:11:09.998458,0.0,16698425344,14222376960,2169876480,14.8,78843904,2085601280,2147479552,2147479552,0,0.0,108240035840,79909101568,22785384448,77.8,1915452416,251360256
2024-01-12 00:12:10.026477,0.0,16698425344,14372241408,2020012032,13.9,78925824,2085638144,2147479552,2147479552,0,0.0,108240035840,79909138432,22785347584,77.8,1915452416,251712512
2024-01-12 00:13:10.088161,0.0,16698425344,14222012416,2170253312,14.8,78983168,2085675008,2147479552,2147479552,0,0.0,108240035840,79909167104,22785318912,77.8,1915452416,251970560
2024-01-12 00:14:10.149797,50.0,16698425344,14226628608,2165641216,14.8,79040512,2085691392,2147479552,2147479552,0,0.0,108240035840,79909183488,22785302528,77.8,1915452416,252212224
