currentTime,totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalPartition,usedPartition,freePartition,percentagePartition(%),total_IO_read,total_IO_write
2023-12-31 20:08:21.646172,0.0,16698888192,14083301376,2310123520,15.7,76111872,1955315712,2147479552,2147479552,0,0.0,108240035840,79413805056,23280680960,77.3,1799308288,171627520
2023-12-31 20:09:21.706134,0.0,16698888192,14083153920,2310270976,15.7,76177408,1955348480,2147479552,2147479552,0,0.0,108240035840,79413833728,23280652288,77.3,1799308288,171877376
2023-12-31 20:10:21.767719,0.0,16698888192,13923176448,2470244352,16.6,76242944,1955377152,2147479552,2147479552,0,0.0,108240035840,79413862400,23280623616,77.3,1799308288,172143616
2023-12-31 20:11:21.826148,0.0,16698888192,14126985216,2266427392,15.4,76308480,1955409920,2147479552,2147479552,0,0.0,108240035840,79413891072,23280594944,77.3,1799308288,172438528
2023-12-31 20:12:21.886140,0.0,16698888192,14086598656,2306813952,15.6,76390400,1955434496,2147479552,2147479552,0,0.0,108240035840,79413915648,23280570368,77.3,1799308288,172786688
2023-12-31 20:13:21.946112,0.0,16698888192,14086365184,2307047424,15.6,76455936,1955467264,2147479552,2147479552,0,0.0,108240035840,79413944320,23280541696,77.3,1799308288,173065216
2023-12-31 20:14:22.006111,0.0,16698888192,14072975360,2320437248,15.7,76513280,1955471360,2147479552,2147479552,0,0.0,108240035840,79413989376,23280496640,77.3,1799308288,173335552
2023-12-31 20:15:22.066198,0.0,16698888192,14069616640,2323791872,15.7,76578816,1955504128,2147479552,2147479552,0,0.0,108240035840,79414018048,23280467968,77.3,1799308288,173724672
2023-12-31 20:16:22.126112,0.0,16698888192,14076317696,2317090816,15.7,76644352,1955532800,2147479552,2147479552,0,0.0,108240035840,79414046720,23280439296,77.3,1799308288,173986816
2023-12-31 20:17:22.186210,0.0,16698888192,14072119296,2321289216,15.7,76734464,1955565568,2147479552,2147479552,0,0.0,108240035840,79414075392,23280410624,77.3,1799308288,174621696
2023-12-31 20:18:22.246130,0.0,16698888192,14211416064,2181988352,14.9,76800000,1955590144,2147479552,2147479552,0,0.0,108240035840,79414099968,23280386048,77.3,1799308288,174900224
2023-12-31 20:19:22.306212,0.0,16698888192,14099533824,2293870592,15.6,76865536,1955618816,2147479552,2147479552,0,0.0,108240035840,79414128640,23280357376,77.3,1799308288,175162368
2023-12-31 20:20:22.366104,0.0,16698888192,14081179648,2312224768,15.7,76931072,1955643392,2147479552,2147479552,0,0.0,108240035840,79414157312,23280328704,77.3,1799308288,175444992
2023-12-31 20:21:22.426112,0.0,16698888192,14099398656,2294001664,15.6,77004800,1955680256,2147479552,2147479552,0,0.0,108240035840,79414181888,23280304128,77.3,1799308288,175911936
2023-12-31 20:22:22.486193,0.0,16698888192,14060072960,2333327360,15.8,77086720,1955713024,2147479552,2147479552,0,0.0,108240035840,79414210560,23280275456,77.3,1799308288,176350208
2023-12-31 20:23:22.546241,0.0,16698888192,14068187136,2325213184,15.8,77160448,1955803136,2147479552,2147479552,0,0.0,108240035840,79414243328,23280242688,77.3,1799308288,176649216
2023-12-31 20:24:22.606113,0.0,16698888192,14125162496,2268233728,15.4,77234176,1955835904,2147479552,2147479552,0,0.0,108240035840,79414272000,23280214016,77.3,1799308288,177017856
2023-12-31 20:25:22.666130,0.0,16698888192,14075940864,2317447168,15.7,77299712,1955864576,2147479552,2147479552,0,0.0,108240035840,79414296576,23280189440,77.3,1799308288,177341440
2023-12-31 20:26:22.726147,0.0,16698888192,14080786432,2312609792,15.7,77357056,1955893248,2147479552,2147479552,0,0.0,108240035840,79414325248,23280160768,77.3,1799308288,177562624
2023-12-31 20:27:22.786221,0.0,16698888192,14073143296,2320248832,15.7,77430784,1955930112,2147479552,2147479552,0,0.0,108240035840,79414353920,23280132096,77.3,1799308288,177927168
2023-12-31 20:28:22.846141,0.0,16698888192,14072938496,2320453632,15.7,77496320,1955958784,2147479552,2147479552,0,0.0,108240035840,79414382592,23280103424,77.3,1799308288,178209792
2023-12-31 20:29:22.906198,0.0,16698888192,14080962560,2312425472,15.7,77561856,1955983360,2147479552,2147479552,0,0.0,108240035840,79414407168,23280078848,77.3,1799308288,178484224
2023-12-31 20:30:22.966107,0.0,16698888192,14126403584,2266976256,15.4,77635584,1956012032,2147479552,2147479552,0,0.0,108240035840,79414435840,23280050176,77.3,1799308288,179004416
2023-12-31 20:31:23.026123,0.0,16698888192,14106681344,2286690304,15.5,77701120,1956061184,2147479552,2147479552,0,0.0,108240035840,79414464512,23280021504,77.3,1799308288,179360768
2023-12-31 20:32:23.086184,0.0,16698888192,14065942528,2327437312,15.8,77774848,1956089856,2147479552,2147479552,0,0.0,108240035840,79414497280,23279988736,77.3,1799308288,179971072
2023-12-31 20:33:23.146104,0.0,16698888192,14066917376,2326462464,15.8,77832192,1956122624,2147479552,2147479552,0,0.0,108240035840,79414521856,23279964160,77.3,1799308288,180270080
2023-12-31 20:34:23.206126,0.0,16698888192,14276509696,2116861952,14.5,77897728,1955889152,2147479552,2147479552,0,0.0,108240035840,79414517760,23279968256,77.3,1799308288,180577280
2023-12-31 20:35:23.266134,0.0,16698888192,14082985984,2310385664,15.7,77971456,1955917824,2147479552,2147479552,0,0.0,108240035840,79414546432,23279939584,77.3,1799308288,180827136
2023-12-31 20:36:23.326119,0.0,16698888192,14100561920,2292813824,15.6,78028800,1955950592,2147479552,2147479552,0,0.0,108240035840,79414575104,23279910912,77.3,1799308288,181093376
2023-12-31 20:37:23.386206,0.0,16698888192,14096384000,2296995840,15.6,78102528,1955819520,2147479552,2147479552,0,0.0,108240035840,79414444032,23280041984,77.3,1799308288,181486592
2023-12-31 20:38:23.446168,0.0,16698888192,14077628416,2315747328,15.7,78168064,1955872768,2147479552,2147479552,0,0.0,108240035840,79414489088,23279996928,77.3,1799308288,181806080
2023-12-31 20:39:23.507748,0.0,16698888192,13919506432,2473865216,16.6,78237696,1955913728,2147479552,2147479552,0,0.0,108240035840,79414521856,23279964160,77.3,1799308288,182182912
2023-12-31 20:40:23.566142,0.0,16698888192,14216466432,2176897024,14.9,78303232,1955938304,2147479552,2147479552,0,0.0,108240035840,79414546432,23279939584,77.3,1799308288,182424576
